"activity"	"subject"	"variables"	"mean"
"LAYING"	"6"	"tbodyaccmeanz"	-0.133119570368421
"SITTING"	"6"	"tbodyaccmeanz"	-0.110127728709091
"STANDING"	"6"	"tbodyaccmeanz"	-0.112172831947368
"WALKING"	"6"	"tbodyaccmeanz"	-0.110303165877193
"WALKING_DOWNSTAIRS"	"6"	"tbodyaccmeanz"	-0.107209356208333
"WALKING_UPSTAIRS"	"6"	"tbodyaccmeanz"	-0.122082438784314
"LAYING"	"7"	"tbodyaccmeanz"	-0.101361036576923
"SITTING"	"7"	"tbodyaccmeanz"	-0.122464597625
"STANDING"	"7"	"tbodyaccmeanz"	-0.0997778303207547
"WALKING"	"7"	"tbodyaccmeanz"	-0.110912234947368
"WALKING_DOWNSTAIRS"	"7"	"tbodyaccmeanz"	-0.096938308587234
"WALKING_UPSTAIRS"	"7"	"tbodyaccmeanz"	-0.143769688803922
"LAYING"	"8"	"tbodyaccmeanz"	-0.102245365611111
"SITTING"	"8"	"tbodyaccmeanz"	-0.104461049130435
"STANDING"	"8"	"tbodyaccmeanz"	-0.106114996837037
"WALKING"	"8"	"tbodyaccmeanz"	-0.107252090833333
"WALKING_DOWNSTAIRS"	"8"	"tbodyaccmeanz"	-0.107598135394737
"WALKING_UPSTAIRS"	"8"	"tbodyaccmeanz"	-0.11512211995122
"LAYING"	"9"	"tbodyaccmeanz"	-0.10754972144
"SITTING"	"9"	"tbodyaccmeanz"	-0.07537846886
"STANDING"	"9"	"tbodyaccmeanz"	-0.0952747481333333
"WALKING"	"9"	"tbodyaccmeanz"	-0.110820512307692
"WALKING_DOWNSTAIRS"	"9"	"tbodyaccmeanz"	-0.0910278793952381
"WALKING_UPSTAIRS"	"9"	"tbodyaccmeanz"	-0.125219003959184
"LAYING"	"10"	"tbodyaccmeanz"	-0.117168642362069
"SITTING"	"10"	"tbodyaccmeanz"	-0.104253238796296
"STANDING"	"10"	"tbodyaccmeanz"	-0.107964083931818
"WALKING"	"10"	"tbodyaccmeanz"	-0.109057512132075
"WALKING_DOWNSTAIRS"	"10"	"tbodyaccmeanz"	-0.110848597247368
"WALKING_UPSTAIRS"	"10"	"tbodyaccmeanz"	-0.118180420834043
"LAYING"	"11"	"tbodyaccmeanz"	-0.108786578070175
"SITTING"	"11"	"tbodyaccmeanz"	-0.112840218339623
"STANDING"	"11"	"tbodyaccmeanz"	-0.108686630425532
"WALKING"	"11"	"tbodyaccmeanz"	-0.106096304033898
"WALKING_DOWNSTAIRS"	"11"	"tbodyaccmeanz"	-0.111070149978261
"WALKING_UPSTAIRS"	"11"	"tbodyaccmeanz"	-0.106797216481481
"LAYING"	"12"	"tbodyaccmeanz"	-0.108160125666667
"SITTING"	"12"	"tbodyaccmeanz"	-0.106307228960784
"STANDING"	"12"	"tbodyaccmeanz"	-0.105526999754098
"WALKING"	"12"	"tbodyaccmeanz"	-0.10316110632
"WALKING_DOWNSTAIRS"	"12"	"tbodyaccmeanz"	-0.10955593226087
"WALKING_UPSTAIRS"	"12"	"tbodyaccmeanz"	-0.107339730115385
"LAYING"	"13"	"tbodyaccmeanz"	-0.104331864532258
"SITTING"	"13"	"tbodyaccmeanz"	-0.0972465110836735
"STANDING"	"13"	"tbodyaccmeanz"	-0.112124137754386
"WALKING"	"13"	"tbodyaccmeanz"	-0.111431456192982
"WALKING_DOWNSTAIRS"	"13"	"tbodyaccmeanz"	-0.101993941531915
"WALKING_UPSTAIRS"	"13"	"tbodyaccmeanz"	-0.125767265890909
"LAYING"	"14"	"tbodyaccmeanz"	-0.0868333315509804
"SITTING"	"14"	"tbodyaccmeanz"	-0.100401490425926
"STANDING"	"14"	"tbodyaccmeanz"	-0.103817701790667
"WALKING"	"14"	"tbodyaccmeanz"	-0.106756369135593
"WALKING_DOWNSTAIRS"	"14"	"tbodyaccmeanz"	-0.0928330165533333
"WALKING_UPSTAIRS"	"14"	"tbodyaccmeanz"	-0.112279688983333
"LAYING"	"15"	"tbodyaccmeanz"	-0.118530240291667
"SITTING"	"15"	"tbodyaccmeanz"	-0.11366125320339
"STANDING"	"15"	"tbodyaccmeanz"	-0.105910832679245
"WALKING"	"15"	"tbodyaccmeanz"	-0.107621819518519
"WALKING_DOWNSTAIRS"	"15"	"tbodyaccmeanz"	-0.110526066428571
"WALKING_UPSTAIRS"	"15"	"tbodyaccmeanz"	-0.116952464895833
"LAYING"	"16"	"tbodyaccmeanz"	-0.107310493242857
"SITTING"	"16"	"tbodyaccmeanz"	-0.0891404038405797
"STANDING"	"16"	"tbodyaccmeanz"	-0.103657729076923
"WALKING"	"16"	"tbodyaccmeanz"	-0.108804049803922
"WALKING_DOWNSTAIRS"	"16"	"tbodyaccmeanz"	-0.119873705148936
"WALKING_UPSTAIRS"	"16"	"tbodyaccmeanz"	-0.124074517745098
"LAYING"	"17"	"tbodyaccmeanz"	-0.107006279704225
"SITTING"	"17"	"tbodyaccmeanz"	-0.11362408509375
"STANDING"	"17"	"tbodyaccmeanz"	-0.111432145565
"WALKING"	"17"	"tbodyaccmeanz"	-0.109792122032787
"WALKING_DOWNSTAIRS"	"17"	"tbodyaccmeanz"	-0.0892432745173913
"WALKING_UPSTAIRS"	"17"	"tbodyaccmeanz"	-0.121290442104167
"LAYING"	"18"	"tbodyaccmeanz"	-0.107698927907692
"SITTING"	"18"	"tbodyaccmeanz"	-0.111904775824561
"STANDING"	"18"	"tbodyaccmeanz"	-0.108453355945205
"WALKING"	"18"	"tbodyaccmeanz"	-0.104218315464286
"WALKING_DOWNSTAIRS"	"18"	"tbodyaccmeanz"	-0.1033908092
"WALKING_UPSTAIRS"	"18"	"tbodyaccmeanz"	-0.112655891327586
"LAYING"	"19"	"tbodyaccmeanz"	-0.10898146186747
"SITTING"	"19"	"tbodyaccmeanz"	-0.10870765430137
"STANDING"	"19"	"tbodyaccmeanz"	-0.10904190460274
"WALKING"	"19"	"tbodyaccmeanz"	-0.122736673192308
"WALKING_DOWNSTAIRS"	"19"	"tbodyaccmeanz"	-0.133695240660974
"WALKING_UPSTAIRS"	"19"	"tbodyaccmeanz"	-0.151054607725
"LAYING"	"20"	"tbodyaccmeanz"	-0.104274322538235
"SITTING"	"20"	"tbodyaccmeanz"	-0.108369634515152
"STANDING"	"20"	"tbodyaccmeanz"	-0.100402759931507
"WALKING"	"20"	"tbodyaccmeanz"	-0.113539477098039
"WALKING_DOWNSTAIRS"	"20"	"tbodyaccmeanz"	-0.104602925937778
"WALKING_UPSTAIRS"	"20"	"tbodyaccmeanz"	-0.121023947784314
"LAYING"	"21"	"tbodyaccmeanz"	-0.103253832233333
"SITTING"	"21"	"tbodyaccmeanz"	-0.112057887741176
"STANDING"	"21"	"tbodyaccmeanz"	-0.110417855808989
"WALKING"	"21"	"tbodyaccmeanz"	-0.104319332403846
"WALKING_DOWNSTAIRS"	"21"	"tbodyaccmeanz"	-0.09816866218
"WALKING_UPSTAIRS"	"21"	"tbodyaccmeanz"	-0.125414265340426
"LAYING"	"22"	"tbodyaccmeanz"	-0.110800924652778
"SITTING"	"22"	"tbodyaccmeanz"	-0.105827369516129
"STANDING"	"22"	"tbodyaccmeanz"	-0.104967423820635
"WALKING"	"22"	"tbodyaccmeanz"	-0.107112510934783
"WALKING_DOWNSTAIRS"	"22"	"tbodyaccmeanz"	-0.1074157796
"WALKING_UPSTAIRS"	"22"	"tbodyaccmeanz"	-0.117550861738095
"LAYING"	"23"	"tbodyaccmeanz"	-0.104256776291667
"SITTING"	"23"	"tbodyaccmeanz"	-0.103808679294118
"STANDING"	"23"	"tbodyaccmeanz"	-0.1105970177575
"WALKING"	"23"	"tbodyaccmeanz"	-0.113382994084746
"WALKING_DOWNSTAIRS"	"23"	"tbodyaccmeanz"	-0.0988123712574074
"WALKING_UPSTAIRS"	"23"	"tbodyaccmeanz"	-0.126890616782353
"LAYING"	"24"	"tbodyaccmeanz"	-0.107236237236111
"SITTING"	"24"	"tbodyaccmeanz"	-0.103041061426471
"STANDING"	"24"	"tbodyaccmeanz"	-0.108222553855072
"WALKING"	"24"	"tbodyaccmeanz"	-0.110595952913793
"WALKING_DOWNSTAIRS"	"24"	"tbodyaccmeanz"	-0.104818820272727
"WALKING_UPSTAIRS"	"24"	"tbodyaccmeanz"	-0.114248610966102
"LAYING"	"25"	"tbodyaccmeanz"	-0.100428830260274
"SITTING"	"25"	"tbodyaccmeanz"	-0.109160440476923
"STANDING"	"25"	"tbodyaccmeanz"	-0.107352957594595
"WALKING"	"25"	"tbodyaccmeanz"	-0.108737636297297
"WALKING_DOWNSTAIRS"	"25"	"tbodyaccmeanz"	-0.107192376965517
"WALKING_UPSTAIRS"	"25"	"tbodyaccmeanz"	-0.126210440292308
"LAYING"	"26"	"tbodyaccmeanz"	-0.105002540289474
"SITTING"	"26"	"tbodyaccmeanz"	-0.0974448692333333
"STANDING"	"26"	"tbodyaccmeanz"	-0.110237796416216
"WALKING"	"26"	"tbodyaccmeanz"	-0.108927011474576
"WALKING_DOWNSTAIRS"	"26"	"tbodyaccmeanz"	-0.1064396194
"WALKING_UPSTAIRS"	"26"	"tbodyaccmeanz"	-0.121943461236364
"LAYING"	"27"	"tbodyaccmeanz"	-0.107699732837838
"SITTING"	"27"	"tbodyaccmeanz"	-0.105521912588571
"STANDING"	"27"	"tbodyaccmeanz"	-0.107835818025
"WALKING"	"27"	"tbodyaccmeanz"	-0.112822289263158
"WALKING_DOWNSTAIRS"	"27"	"tbodyaccmeanz"	-0.112837694688636
"WALKING_UPSTAIRS"	"27"	"tbodyaccmeanz"	-0.123530438196078
"LAYING"	"28"	"tbodyaccmeanz"	-0.1083448529625
"SITTING"	"28"	"tbodyaccmeanz"	-0.111517939555556
"STANDING"	"28"	"tbodyaccmeanz"	-0.106579385202532
"WALKING"	"28"	"tbodyaccmeanz"	-0.103714705396296
"WALKING_DOWNSTAIRS"	"28"	"tbodyaccmeanz"	-0.10858897408913
"WALKING_UPSTAIRS"	"28"	"tbodyaccmeanz"	-0.121514025692157
"LAYING"	"29"	"tbodyaccmeanz"	-0.109462068173913
"SITTING"	"29"	"tbodyaccmeanz"	-0.1104118192
"STANDING"	"29"	"tbodyaccmeanz"	-0.108659067476923
"WALKING"	"29"	"tbodyaccmeanz"	-0.106632427301887
"WALKING_DOWNSTAIRS"	"29"	"tbodyaccmeanz"	-0.0981339984895833
"WALKING_UPSTAIRS"	"29"	"tbodyaccmeanz"	-0.118000587840816
"LAYING"	"30"	"tbodyaccmeanz"	-0.1036581505
"SITTING"	"30"	"tbodyaccmeanz"	-0.099515446133871
"STANDING"	"30"	"tbodyaccmeanz"	-0.108756209835593
"WALKING"	"30"	"tbodyaccmeanz"	-0.0986247068969231
"WALKING_DOWNSTAIRS"	"30"	"tbodyaccmeanz"	-0.0999781422322581
"WALKING_UPSTAIRS"	"30"	"tbodyaccmeanz"	-0.124697493775385
"LAYING"	"1"	"tbodyaccstddevx"	-0.9280564692
"SITTING"	"1"	"tbodyaccstddevx"	-0.977229008297872
"STANDING"	"1"	"tbodyaccstddevx"	-0.995759901509434
"WALKING"	"1"	"tbodyaccstddevx"	-0.283740258842105
"WALKING_DOWNSTAIRS"	"1"	"tbodyaccstddevx"	0.0300353383483878
"WALKING_UPSTAIRS"	"1"	"tbodyaccstddevx"	-0.35470802509434
"LAYING"	"2"	"tbodyaccstddevx"	-0.974059464791667
"SITTING"	"2"	"tbodyaccstddevx"	-0.986822279565217
"STANDING"	"2"	"tbodyaccstddevx"	-0.987271889259259
"WALKING"	"2"	"tbodyaccstddevx"	-0.423642838474576
"WALKING_DOWNSTAIRS"	"2"	"tbodyaccstddevx"	0.0463666814446808
"WALKING_UPSTAIRS"	"2"	"tbodyaccstddevx"	-0.304376406458333
"LAYING"	"3"	"tbodyaccstddevx"	-0.982776639193548
"SITTING"	"3"	"tbodyaccstddevx"	-0.971010120961538
"STANDING"	"3"	"tbodyaccstddevx"	-0.96674254295082
"WALKING"	"3"	"tbodyaccstddevx"	-0.360356726034483
"WALKING_DOWNSTAIRS"	"3"	"tbodyaccstddevx"	-0.0574100475102041
"WALKING_UPSTAIRS"	"3"	"tbodyaccstddevx"	-0.313123437627119
"LAYING"	"4"	"tbodyaccstddevx"	-0.954193738888889
"SITTING"	"4"	"tbodyaccstddevx"	-0.980309931
"STANDING"	"4"	"tbodyaccstddevx"	-0.97692058
"WALKING"	"4"	"tbodyaccstddevx"	-0.440829971333333
"WALKING_DOWNSTAIRS"	"4"	"tbodyaccstddevx"	0.0111935496222222
"WALKING_UPSTAIRS"	"4"	"tbodyaccstddevx"	-0.204933042903846
"LAYING"	"5"	"tbodyaccstddevx"	-0.965934509615385
"SITTING"	"5"	"tbodyaccstddevx"	-0.980945022045455
"STANDING"	"5"	"tbodyaccstddevx"	-0.968591815714286
"WALKING"	"5"	"tbodyaccstddevx"	-0.294098534232143
"WALKING_DOWNSTAIRS"	"5"	"tbodyaccstddevx"	0.275046110468085
"WALKING_UPSTAIRS"	"5"	"tbodyaccstddevx"	-0.0457237779851064
"LAYING"	"6"	"tbodyaccstddevx"	-0.934049422052632
"SITTING"	"6"	"tbodyaccstddevx"	-0.980164933636364
"STANDING"	"6"	"tbodyaccstddevx"	-0.981758159649123
"WALKING"	"6"	"tbodyaccstddevx"	-0.296538717368421
"WALKING_DOWNSTAIRS"	"6"	"tbodyaccstddevx"	0.383681639791667
"WALKING_UPSTAIRS"	"6"	"tbodyaccstddevx"	-0.0501350188513725
"LAYING"	"7"	"tbodyaccstddevx"	-0.93651361
"SITTING"	"7"	"tbodyaccstddevx"	-0.972668374583333
"STANDING"	"7"	"tbodyaccstddevx"	-0.979307570377358
"WALKING"	"7"	"tbodyaccstddevx"	-0.327243240701754
"WALKING_DOWNSTAIRS"	"7"	"tbodyaccstddevx"	0.0660815600978723
"WALKING_UPSTAIRS"	"7"	"tbodyaccstddevx"	-0.29487297445098
"LAYING"	"8"	"tbodyaccstddevx"	-0.94304121537037
"SITTING"	"8"	"tbodyaccstddevx"	-0.979026152391304
"STANDING"	"8"	"tbodyaccstddevx"	-0.988815418148148
"WALKING"	"8"	"tbodyaccstddevx"	-0.173605736002083
"WALKING_DOWNSTAIRS"	"8"	"tbodyaccstddevx"	0.0241393473736842
"WALKING_UPSTAIRS"	"8"	"tbodyaccstddevx"	-0.171712174634146
"LAYING"	"9"	"tbodyaccstddevx"	-0.94233309
"SITTING"	"9"	"tbodyaccstddevx"	-0.9572277914
"STANDING"	"9"	"tbodyaccstddevx"	-0.975741252444444
"WALKING"	"9"	"tbodyaccstddevx"	-0.238353562692308
"WALKING_DOWNSTAIRS"	"9"	"tbodyaccstddevx"	0.213392270547619
"WALKING_UPSTAIRS"	"9"	"tbodyaccstddevx"	-0.36144437755102
"LAYING"	"10"	"tbodyaccstddevx"	-0.968283685
"SITTING"	"10"	"tbodyaccstddevx"	-0.982901825925926
"STANDING"	"10"	"tbodyaccstddevx"	-0.978403481818182
"WALKING"	"10"	"tbodyaccstddevx"	-0.178709734396226
"WALKING_DOWNSTAIRS"	"10"	"tbodyaccstddevx"	0.295733547631579
"WALKING_UPSTAIRS"	"10"	"tbodyaccstddevx"	-0.161591924234043
"LAYING"	"11"	"tbodyaccstddevx"	-0.98477733
"SITTING"	"11"	"tbodyaccstddevx"	-0.982796562075472
"STANDING"	"11"	"tbodyaccstddevx"	-0.994978878723404
"WALKING"	"11"	"tbodyaccstddevx"	-0.422842071864407
"WALKING_DOWNSTAIRS"	"11"	"tbodyaccstddevx"	0.142456557034783
"WALKING_UPSTAIRS"	"11"	"tbodyaccstddevx"	-0.238802959018519
"LAYING"	"12"	"tbodyaccstddevx"	-0.95531868
"SITTING"	"12"	"tbodyaccstddevx"	-0.982568781960784
"STANDING"	"12"	"tbodyaccstddevx"	-0.981243992459016
"WALKING"	"12"	"tbodyaccstddevx"	-0.128898533096
"WALKING_DOWNSTAIRS"	"12"	"tbodyaccstddevx"	0.0424084916086956
"WALKING_UPSTAIRS"	"12"	"tbodyaccstddevx"	-0.290149192307692
"LAYING"	"13"	"tbodyaccstddevx"	-0.968891989354839
"SITTING"	"13"	"tbodyaccstddevx"	-0.989546275306122
"STANDING"	"13"	"tbodyaccstddevx"	-0.991020759298246
"WALKING"	"13"	"tbodyaccstddevx"	-0.346980394210526
"WALKING_DOWNSTAIRS"	"13"	"tbodyaccstddevx"	-0.0681563626617021
"WALKING_UPSTAIRS"	"13"	"tbodyaccstddevx"	-0.296284597454545
"LAYING"	"14"	"tbodyaccstddevx"	-0.917501887333333
"SITTING"	"14"	"tbodyaccstddevx"	-0.976302248148148
"STANDING"	"14"	"tbodyaccstddevx"	-0.973268905
"WALKING"	"14"	"tbodyaccstddevx"	-0.402639098135593
"WALKING_DOWNSTAIRS"	"14"	"tbodyaccstddevx"	0.0178313402266667
"WALKING_UPSTAIRS"	"14"	"tbodyaccstddevx"	-0.309396717592593
"LAYING"	"15"	"tbodyaccstddevx"	-0.972255551527778
"SITTING"	"15"	"tbodyaccstddevx"	-0.987084356101695
"STANDING"	"15"	"tbodyaccstddevx"	-0.988949247358491
"WALKING"	"15"	"tbodyaccstddevx"	-0.327961801111111
"WALKING_DOWNSTAIRS"	"15"	"tbodyaccstddevx"	0.406471051190476
"WALKING_UPSTAIRS"	"15"	"tbodyaccstddevx"	-0.0260971840270833
"LAYING"	"16"	"tbodyaccstddevx"	-0.973691429428571
"SITTING"	"16"	"tbodyaccstddevx"	-0.986825605362319
"STANDING"	"16"	"tbodyaccstddevx"	-0.989076811794872
"WALKING"	"16"	"tbodyaccstddevx"	-0.404692523921569
"WALKING_DOWNSTAIRS"	"16"	"tbodyaccstddevx"	0.207251997929787
"WALKING_UPSTAIRS"	"16"	"tbodyaccstddevx"	-0.397083831568627
"LAYING"	"17"	"tbodyaccstddevx"	-0.972960567323944
"SITTING"	"17"	"tbodyaccstddevx"	-0.9944439053125
"STANDING"	"17"	"tbodyaccstddevx"	-0.991163919871795
"WALKING"	"17"	"tbodyaccstddevx"	-0.31950017295082
"WALKING_DOWNSTAIRS"	"17"	"tbodyaccstddevx"	0.187719760269565
"WALKING_UPSTAIRS"	"17"	"tbodyaccstddevx"	-0.062952754100625
"LAYING"	"18"	"tbodyaccstddevx"	-0.984527649230769
"SITTING"	"18"	"tbodyaccstddevx"	-0.994347988596491
"STANDING"	"18"	"tbodyaccstddevx"	-0.992019762739726
"WALKING"	"18"	"tbodyaccstddevx"	-0.37600552125
"WALKING_DOWNSTAIRS"	"18"	"tbodyaccstddevx"	-0.302634565090909
"WALKING_UPSTAIRS"	"18"	"tbodyaccstddevx"	-0.380168286724138
"LAYING"	"19"	"tbodyaccstddevx"	-0.965019579518072
"SITTING"	"19"	"tbodyaccstddevx"	-0.976357663013699
"STANDING"	"19"	"tbodyaccstddevx"	-0.989910996849315
"WALKING"	"19"	"tbodyaccstddevx"	-0.0489049407963462
"WALKING_DOWNSTAIRS"	"19"	"tbodyaccstddevx"	0.626917070512821
"WALKING_UPSTAIRS"	"19"	"tbodyaccstddevx"	-0.1287420952375
"LAYING"	"20"	"tbodyaccstddevx"	-0.962249114705882
"SITTING"	"20"	"tbodyaccstddevx"	-0.983081858939394
"STANDING"	"20"	"tbodyaccstddevx"	-0.967209961232877
"WALKING"	"20"	"tbodyaccstddevx"	-0.208342792019608
"WALKING_DOWNSTAIRS"	"20"	"tbodyaccstddevx"	0.0745098785288889
"WALKING_UPSTAIRS"	"20"	"tbodyaccstddevx"	-0.116088676011765
"LAYING"	"21"	"tbodyaccstddevx"	-0.955019866222222
"SITTING"	"21"	"tbodyaccstddevx"	-0.991777287176471
"STANDING"	"21"	"tbodyaccstddevx"	-0.981419961123596
"WALKING"	"21"	"tbodyaccstddevx"	-0.297814843538462
"WALKING_DOWNSTAIRS"	"21"	"tbodyaccstddevx"	0.224343492244444
"WALKING_UPSTAIRS"	"21"	"tbodyaccstddevx"	-0.240808282276596
"LAYING"	"22"	"tbodyaccstddevx"	-0.947735251944444
"SITTING"	"22"	"tbodyaccstddevx"	-0.978466823709677
"STANDING"	"22"	"tbodyaccstddevx"	-0.985000527142857
"WALKING"	"22"	"tbodyaccstddevx"	-0.00865921919565217
"WALKING_DOWNSTAIRS"	"22"	"tbodyaccstddevx"	0.348618168333333
"WALKING_UPSTAIRS"	"22"	"tbodyaccstddevx"	0.0835738640921429
"LAYING"	"23"	"tbodyaccstddevx"	-0.956756363194444
"SITTING"	"23"	"tbodyaccstddevx"	-0.987607636617647
"STANDING"	"23"	"tbodyaccstddevx"	-0.985421519558824
"WALKING"	"23"	"tbodyaccstddevx"	-0.313521773389831
"WALKING_DOWNSTAIRS"	"23"	"tbodyaccstddevx"	0.0441392843425926
"WALKING_UPSTAIRS"	"23"	"tbodyaccstddevx"	-0.243887818513725
"LAYING"	"24"	"tbodyaccstddevx"	-0.967984021111111
"SITTING"	"24"	"tbodyaccstddevx"	-0.990593766617647
"STANDING"	"24"	"tbodyaccstddevx"	-0.98725587115942
"WALKING"	"24"	"tbodyaccstddevx"	-0.47076236637931
"WALKING_DOWNSTAIRS"	"24"	"tbodyaccstddevx"	-0.08273248054
"WALKING_UPSTAIRS"	"24"	"tbodyaccstddevx"	-0.344399351355932
"LAYING"	"25"	"tbodyaccstddevx"	-0.909116474109589
"SITTING"	"25"	"tbodyaccstddevx"	-0.991892828615385
"STANDING"	"25"	"tbodyaccstddevx"	-0.991970126756757
"WALKING"	"25"	"tbodyaccstddevx"	-0.596007443513514
"WALKING_DOWNSTAIRS"	"25"	"tbodyaccstddevx"	-0.253756934258621
"WALKING_UPSTAIRS"	"25"	"tbodyaccstddevx"	-0.459775646153846
"LAYING"	"26"	"tbodyaccstddevx"	-0.969445445263158
"SITTING"	"26"	"tbodyaccstddevx"	-0.979768987948718
"STANDING"	"26"	"tbodyaccstddevx"	-0.993069368783784
"WALKING"	"26"	"tbodyaccstddevx"	-0.340185527559322
"WALKING_DOWNSTAIRS"	"26"	"tbodyaccstddevx"	0.17395384962
"WALKING_UPSTAIRS"	"26"	"tbodyaccstddevx"	-0.169006952418182
"LAYING"	"27"	"tbodyaccstddevx"	-0.978455153108108
"SITTING"	"27"	"tbodyaccstddevx"	-0.988580107714286
"STANDING"	"27"	"tbodyaccstddevx"	-0.9919515835
"WALKING"	"27"	"tbodyaccstddevx"	-0.348475560526316
"WALKING_DOWNSTAIRS"	"27"	"tbodyaccstddevx"	0.167407531090909
"WALKING_UPSTAIRS"	"27"	"tbodyaccstddevx"	-0.295439547254902
"LAYING"	"28"	"tbodyaccstddevx"	-0.9688882955
"SITTING"	"28"	"tbodyaccstddevx"	-0.983272806805556
"STANDING"	"28"	"tbodyaccstddevx"	-0.977748638607595
"WALKING"	"28"	"tbodyaccstddevx"	-0.293003522222222
"WALKING_DOWNSTAIRS"	"28"	"tbodyaccstddevx"	0.125712887943478
"WALKING_UPSTAIRS"	"28"	"tbodyaccstddevx"	-0.242062430294118
"LAYING"	"29"	"tbodyaccstddevx"	-0.984219555507246
"SITTING"	"29"	"tbodyaccstddevx"	-0.9907450195
"STANDING"	"29"	"tbodyaccstddevx"	-0.996068635384615
"WALKING"	"29"	"tbodyaccstddevx"	-0.174337940226415
"WALKING_DOWNSTAIRS"	"29"	"tbodyaccstddevx"	0.167383602458333
"WALKING_UPSTAIRS"	"29"	"tbodyaccstddevx"	-0.0867715569693878
"LAYING"	"30"	"tbodyaccstddevx"	-0.976362515428571
"SITTING"	"30"	"tbodyaccstddevx"	-0.983622744193548
"STANDING"	"30"	"tbodyaccstddevx"	-0.977559426949153
"WALKING"	"30"	"tbodyaccstddevx"	-0.346394275230769
"WALKING_DOWNSTAIRS"	"30"	"tbodyaccstddevx"	-0.0577703163548387
"WALKING_UPSTAIRS"	"30"	"tbodyaccstddevx"	-0.350504475230769
"LAYING"	"1"	"tbodyaccstddevy"	-0.83682740562
"SITTING"	"1"	"tbodyaccstddevy"	-0.922618641914894
"STANDING"	"1"	"tbodyaccstddevy"	-0.973190056415094
"WALKING"	"1"	"tbodyaccstddevy"	0.114461336747368
"WALKING_DOWNSTAIRS"	"1"	"tbodyaccstddevy"	-0.0319359434489796
"WALKING_UPSTAIRS"	"1"	"tbodyaccstddevy"	-0.00232026501698113
"LAYING"	"2"	"tbodyaccstddevy"	-0.98027739875
"SITTING"	"2"	"tbodyaccstddevy"	-0.950704499130435
"STANDING"	"2"	"tbodyaccstddevy"	-0.957304989259259
"WALKING"	"2"	"tbodyaccstddevy"	-0.0780912533118644
"WALKING_DOWNSTAIRS"	"2"	"tbodyaccstddevy"	0.262881788951064
"WALKING_UPSTAIRS"	"2"	"tbodyaccstddevy"	0.108027279889583
"LAYING"	"3"	"tbodyaccstddevy"	-0.962057544516129
"SITTING"	"3"	"tbodyaccstddevy"	-0.856617812115385
"STANDING"	"3"	"tbodyaccstddevy"	-0.893449307213115
"WALKING"	"3"	"tbodyaccstddevy"	-0.0699140652103448
"WALKING_DOWNSTAIRS"	"3"	"tbodyaccstddevy"	-0.0331503723387755
"WALKING_UPSTAIRS"	"3"	"tbodyaccstddevy"	0.0116280813372881
"LAYING"	"4"	"tbodyaccstddevy"	-0.941714042407407
"SITTING"	"4"	"tbodyaccstddevy"	-0.89022398108
"STANDING"	"4"	"tbodyaccstddevy"	-0.86159737875
"WALKING"	"4"	"tbodyaccstddevy"	-0.0788267367683333
"WALKING_DOWNSTAIRS"	"4"	"tbodyaccstddevy"	-0.21859832499
"WALKING_UPSTAIRS"	"4"	"tbodyaccstddevy"	-0.0666899105180769
"LAYING"	"5"	"tbodyaccstddevy"	-0.969295613269231
"SITTING"	"5"	"tbodyaccstddevy"	-0.904335121022727
"STANDING"	"5"	"tbodyaccstddevy"	-0.869439913392857
"WALKING"	"5"	"tbodyaccstddevy"	0.0767484028053571
"WALKING_DOWNSTAIRS"	"5"	"tbodyaccstddevy"	0.0907630761042553
"WALKING_UPSTAIRS"	"5"	"tbodyaccstddevy"	0.185022459476596
"LAYING"	"6"	"tbodyaccstddevy"	-0.924644826385965
"SITTING"	"6"	"tbodyaccstddevy"	-0.923682131090909
"STANDING"	"6"	"tbodyaccstddevy"	-0.921493191754386
"WALKING"	"6"	"tbodyaccstddevy"	0.164213884996491
"WALKING_DOWNSTAIRS"	"6"	"tbodyaccstddevy"	0.360164958768542
"WALKING_UPSTAIRS"	"6"	"tbodyaccstddevy"	0.189276117327451
"LAYING"	"7"	"tbodyaccstddevy"	-0.926262668653846
"SITTING"	"7"	"tbodyaccstddevy"	-0.909454698541667
"STANDING"	"7"	"tbodyaccstddevy"	-0.923400921886792
"WALKING"	"7"	"tbodyaccstddevy"	-0.0772618561052631
"WALKING_DOWNSTAIRS"	"7"	"tbodyaccstddevy"	-0.138179072734043
"WALKING_UPSTAIRS"	"7"	"tbodyaccstddevy"	-0.32616002254902
"LAYING"	"8"	"tbodyaccstddevy"	-0.93489116
"SITTING"	"8"	"tbodyaccstddevy"	-0.927331997021739
"STANDING"	"8"	"tbodyaccstddevy"	-0.938479429074074
"WALKING"	"8"	"tbodyaccstddevy"	0.380782052708333
"WALKING_DOWNSTAIRS"	"8"	"tbodyaccstddevy"	0.343826273105263
"WALKING_UPSTAIRS"	"8"	"tbodyaccstddevy"	0.348768733170732
"LAYING"	"9"	"tbodyaccstddevy"	-0.9162927764
"SITTING"	"9"	"tbodyaccstddevy"	-0.875141405
"STANDING"	"9"	"tbodyaccstddevy"	-0.938635759333333
"WALKING"	"9"	"tbodyaccstddevy"	-0.201696960826923
"WALKING_DOWNSTAIRS"	"9"	"tbodyaccstddevy"	-0.208310705504762
"WALKING_UPSTAIRS"	"9"	"tbodyaccstddevy"	-0.302206203816327
"LAYING"	"10"	"tbodyaccstddevy"	-0.946454302068966
"SITTING"	"10"	"tbodyaccstddevy"	-0.917979529962963
